Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
639-76-1242;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;40.52;5;10.13;212.73;02/03/2019;15:19;Dinheiro;202.6;4.761.904.762;10.13;4.5
234-03-4040;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;73.05;10;36.525;767.025;03/03/2019;12:25;Cartão de Crédito;730.5;4.761.904.762;36.525;8.7
326-71-2155;C;São Paulo;Normal;Feminino;Esportes e Viagem;73.95;4;14.79;310.59;02/03/2019;10:02;Dinheiro;295.8;4.761.904.762;14.79;6.1
320-32-8842;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;22.62;1;1.131;23.751;3/17/2019;18:58;Dinheiro;22.62;4.761.904.762;1.131;6.4
470-32-9057;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;51.34;5;12.835;269.535;3/28/2019;15:31;Cartão de Crédito;256.7;4.761.904.762;12.835;9.1
878-30-2331;C;São Paulo;Membro;Feminino;Esportes e Viagem;54.55;10;27.275;572.775;03/02/2019;11:22;Cartão de Crédito;545.5;4.761.904.762;27.275;7.1
440-59-5691;C;São Paulo;Membro;Feminino;Saúde e Beleza;37.15;7;130.025;2.730.525;02/08/2019;13:12;Cartão de Crédito;260.05;4.761.904.762;130.025;7.7
554-53-3790;B;Guarulhos;Normal;Masculino;Esportes e Viagem;37.02;6;11.106;233.226;3/22/2019;18:33;Dinheiro;222.12;4.761.904.762;11.106;4.5
746-19-0921;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;21.58;1;1.079;22.659;02/09/2019;10:02;Carteira Digital;21.58;4.761.904.762;1.079;7.2
233-34-0817;C;São Paulo;Membro;Feminino;Acessórios Eletrônicos;98.84;1;4.942;103.782;2/15/2019;11:21;Dinheiro;98.84;4.761.904.762;4.942;8.4
767-05-1286;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;83.77;6;25.131;527.751;1/23/2019;12:10;Carteira Digital;502.62;4.761.904.762;25.131;5.4
340-21-9136;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;40.05;4;8.01;168.21;1/25/2019;11:40;Dinheiro;160.2;4.761.904.762;8.01;9.7
405-31-3305;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;43.13;10;21.565;452.865;02/02/2019;18:31;Cartão de Crédito;431.3;4.761.904.762;21.565;5.5
731-59-7531;B;Guarulhos;Membro;Masculino;Saúde e Beleza;72.57;8;29.028;609.588;3/30/2019;17:58;Dinheiro;580.56;4.761.904.762;29.028;4.6
676-39-6028;A;São Bernado do Campo;Membro;Feminino;Acessórios Eletrônicos;64.44;5;16.11;338.31;3/30/2019;17:04;Dinheiro;322.2;4.761.904.762;16.11;6.6
502-05-1910;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;65.18;3;9.777;205.317;2/25/2019;20:35;Cartão de Crédito;195.54;4.761.904.762;9.777;6.3
485-30-8700;A;São Bernado do Campo;Normal;Feminino;Esportes e Viagem;33.26;5;8.315;174.615;3/18/2019;16:10;Cartão de Crédito;166.3;4.761.904.762;8.315;4.2
598-47-9715;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;84.07;4;16.814;353.094;03/07/2019;16:54;Carteira Digital;336.28;4.761.904.762;16.814;4.4
701-69-8742;B;Guarulhos;Normal;Masculino;Esportes e Viagem;34.37;10;17.185;360.885;3/16/2019;10:11;Carteira Digital;343.7;4.761.904.762;17.185;6.7
575-67-1508;A;São Bernado do Campo;Normal;Masculino;Acessórios Eletrônicos;38.6;1;1.93;40.53;1/29/2019;11:26;Carteira Digital;38.6;4.761.904.762;1.93;6.7
541-08-3113;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;65.97;8;26.388;554.148;02/02/2019;20:29;Dinheiro;527.76;4.761.904.762;26.388;8.4
246-11-3901;C;São Paulo;Normal;Feminino;Acessórios Eletrônicos;32.8;10;16.4;344.4;2/15/2019;12:12;Dinheiro;328;4.761.904.762;16.4;6.2
674-15-9296;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;37.14;5;9.285;194.985;01/08/2019;13:05;Carteira Digital;185.7;4.761.904.762;9.285;5
305-18-3552;B;Guarulhos;Membro;Masculino;Casa e Estilo de Vida;60.38;10;30.19;633.99;02/12/2019;16:19;Dinheiro;603.8;4.761.904.762;30.19;6
493-65-6248;C;São Paulo;Membro;Feminino;Esportes e Viagem;36.98;10;18.49;388.29;01/01/2019;19:48;Cartão de Crédito;369.8;4.761.904.762;18.49;7
438-01-4015;B;Guarulhos;Membro;Feminino;Esportes e Viagem;49.49;4;9.898;207.858;3/21/2019;15:25;Carteira Digital;197.96;4.761.904.762;9.898;6.6
709-58-4068;B;Guarulhos;Normal;Feminino;Acessórios de Moda;41.09;10;20.545;431.445;2/28/2019;14:42;Dinheiro;410.9;4.761.904.762;20.545;7.3
795-49-7276;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;37.15;4;7.43;156.03;3/23/2019;18:59;Carteira Digital;148.6;4.761.904.762;7.43;8.3
556-72-8512;C;São Paulo;Normal;Masculino;Casa e Estilo de Vida;22.96;1;1.148;24.108;1/30/2019;20:47;Dinheiro;22.96;4.761.904.762;1.148;4.3
627-95-3243;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;77.68;9;34.956;734.076;02/04/2019;13:21;Carteira Digital;699.12;4.761.904.762;34.956;9.8
686-41-0932;B;Guarulhos;Normal;Feminino;Acessórios de Moda;34.7;2;3.47;72.87;3/13/2019;19:48;Carteira Digital;69.4;4.761.904.762;3.47;8.2
510-09-5628;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;19.66;10;9.83;206.43;3/15/2019;18:20;Cartão de Crédito;196.6;4.761.904.762;9.83;7.2
608-04-3797;B;Guarulhos;Membro;Feminino;Saúde e Beleza;25.32;8;10.128;212.688;03/05/2019;20:24;Carteira Digital;202.56;4.761.904.762;10.128;8.7
148-82-2527;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;12.12;10;6.06;127.26;03/05/2019;13:44;Cartão de Crédito;121.2;4.761.904.762;6.06;8.4
437-53-3084;B;Guarulhos;Normal;Masculino;Acessórios de Moda;99.89;2;9.989;209.769;2/26/2019;11:48;Carteira Digital;199.78;4.761.904.762;9.989;7.1
632-32-4574;B;Guarulhos;Normal;Masculino;Esportes e Viagem;75.92;8;30.368;637.728;3/20/2019;14:14;Dinheiro;607.36;4.761.904.762;30.368;5.5
556-97-7101;C;São Paulo;Normal;Feminino;Acessórios Eletrônicos;63.22;2;6.322;132.762;01/01/2019;15:51;Dinheiro;126.44;4.761.904.762;6.322;8.5
862-59-8517;C;São Paulo;Normal;Feminino;Alimentos e Bebidas;90.24;6;27.072;568.512;1/27/2019;11:17;Dinheiro;541.44;4.761.904.762;27.072;6.2
401-18-8016;B;Guarulhos;Membro;Feminino;Esportes e Viagem;98.13;1;49.065;1.030.365;1/21/2019;17:36;Dinheiro;98.13;4.761.904.762;49.065;8.9
420-18-8989;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;51.52;8;20.608;432.768;02/02/2019;15:47;Dinheiro;412.16;4.761.904.762;20.608;9.6
277-63-2961;B;Guarulhos;Membro;Masculino;Esportes e Viagem;73.97;1;36.985;776.685;02/03/2019;15:53;Cartão de Crédito;73.97;4.761.904.762;36.985;5.4
573-98-8548;C;São Paulo;Membro;Feminino;Acessórios de Moda;31.9;1;1.595;33.495;01/05/2019;12:40;Carteira Digital;31.9;4.761.904.762;1.595;9.1
620-02-2046;C;São Paulo;Normal;Masculino;Casa e Estilo de Vida;69.4;2;6.94;145.74;1/27/2019;19:48;Carteira Digital;138.8;4.761.904.762;6.94;9
282-35-2475;B;Guarulhos;Normal;Feminino;Esportes e Viagem;93.31;2;9.331;195.951;3/25/2019;17:53;Dinheiro;186.62;4.761.904.762;9.331;6.3
511-54-3087;B;Guarulhos;Normal;Masculino;Esportes e Viagem;88.45;1;44.225;928.725;2/25/2019;16:36;Cartão de Crédito;88.45;4.761.904.762;44.225;9.5
726-29-6793;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;24.18;8;9.672;203.112;1/28/2019;20:54;Carteira Digital;193.44;4.761.904.762;9.672;9.8
387-49-4215;B;Guarulhos;Membro;Feminino;Esportes e Viagem;48.5;3;7.275;152.775;01/08/2019;12:50;Dinheiro;145.5;4.761.904.762;7.275;6.7
862-17-9201;B;Guarulhos;Normal;Feminino;Alimentos e Bebidas;84.05;6;25.215;529.515;1/29/2019;10:48;Cartão de Crédito;504.3;4.761.904.762;25.215;7.7
291-21-5991;B;Guarulhos;Membro;Masculino;Saúde e Beleza;61.29;5;153.225;3.217.725;3/29/2019;14:28;Dinheiro;306.45;4.761.904.762;153.225;7
602-80-9671;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;15.95;6;4.785;100.485;02/09/2019;17:15;Cartão de Crédito;95.7;4.761.904.762;4.785;5.1
347-72-6115;B;Guarulhos;Membro;Feminino;Esportes e Viagem;90.74;7;31.759;666.939;1/16/2019;18:03;Cartão de Crédito;635.18;4.761.904.762;31.759;6.2
209-61-0206;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;42.91;5;107.275;2.252.775;01/05/2019;17:29;Carteira Digital;214.55;4.761.904.762;107.275;6.1
595-27-4851;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;54.28;7;18.998;398.958;1/27/2019;18:05;Carteira Digital;379.96;4.761.904.762;18.998;9.3
189-52-0236;A;São Bernado do Campo;Normal;Masculino;Acessórios Eletrônicos;99.55;7;348.425;7.316.925;3/14/2019;12:07;Dinheiro;696.85;4.761.904.762;348.425;7.6
503-07-0930;C;São Paulo;Membro;Masculino;Esportes e Viagem;58.39;7;204.365;4.291.665;2/23/2019;19:49;Cartão de Crédito;408.73;4.761.904.762;204.365;8.2
413-20-6708;C;São Paulo;Membro;Feminino;Acessórios de Moda;51.47;1;25.735;540.435;3/18/2019;15:52;Carteira Digital;51.47;4.761.904.762;25.735;8.5
425-85-2085;B;Guarulhos;Membro;Masculino;Saúde e Beleza;54.86;5;13.715;288.015;3/29/2019;16:48;Carteira Digital;274.3;4.761.904.762;13.715;9.8
521-18-7827;C;São Paulo;Membro;Masculino;Casa e Estilo de Vida;39.39;5;98.475;2.067.975;1/22/2019;20:46;Cartão de Crédito;196.95;4.761.904.762;98.475;8.7
220-28-1851;A;São Bernado do Campo;Normal;Masculino;Casa e Estilo de Vida;34.73;2;3.473;72.933;03/01/2019;18:14;Carteira Digital;69.46;4.761.904.762;3.473;9.7
600-38-9738;C;São Paulo;Membro;Masculino;Esportes e Viagem;71.92;5;17.98;377.58;1/17/2019;15:05;Cartão de Crédito;359.6;4.761.904.762;17.98;4.3
734-91-1155;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;45.71;3;68.565;1.439.865;3/26/2019;10:34;Cartão de Crédito;137.13;4.761.904.762;68.565;7.7
451-28-5717;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;83.17;6;24.951;523.971;3/20/2019;11:23;Dinheiro;499.02;4.761.904.762;24.951;7.3
609-81-8548;A;São Bernado do Campo;Membro;Feminino;Casa e Estilo de Vida;37.44;6;11.232;235.872;02/06/2019;13:55;Cartão de Crédito;224.64;4.761.904.762;11.232;5.9
133-14-7229;C;São Paulo;Normal;Masculino;Saúde e Beleza;62.87;2;6.287;132.027;01/01/2019;11:43;Dinheiro;125.74;4.761.904.762;6.287;5
534-01-4457;A;São Bernado do Campo;Normal;Masculino;Alimentos e Bebidas;81.71;6;24.513;514.773;1/27/2019;14:36;Cartão de Crédito;490.26;4.761.904.762;24.513;8
719-89-8991;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;91.41;5;228.525;4.799.025;2/25/2019;16:03;Carteira Digital;457.05;4.761.904.762;228.525;7.1
286-62-6248;B;Guarulhos;Normal;Masculino;Acessórios de Moda;39.21;4;7.842;164.682;1/16/2019;20:03;Cartão de Crédito;156.84;4.761.904.762;7.842;9
339-38-9982;B;Guarulhos;Membro;Masculino;Acessórios de Moda;59.86;2;5.986;125.706;1/13/2019;14:55;Carteira Digital;119.72;4.761.904.762;5.986;6.7
827-44-5872;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;54.36;10;27.18;570.78;02/07/2019;11:28;Cartão de Crédito;543.6;4.761.904.762;27.18;6.1
827-77-7633;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;98.09;9;441.405;9.269.505;2/17/2019;19:41;Dinheiro;882.81;4.761.904.762;441.405;9.3
287-83-1405;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;25.43;6;7.629;160.209;02/12/2019;19:01;Carteira Digital;152.58;4.761.904.762;7.629;7
435-13-4908;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;86.68;8;34.672;728.112;1/24/2019;18:04;Cartão de Crédito;693.44;4.761.904.762;34.672;7.2
857-67-9057;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;22.95;10;11.475;240.975;02/06/2019;19:20;Carteira Digital;229.5;4.761.904.762;11.475;8.2
236-27-1144;C;São Paulo;Normal;Feminino;Alimentos e Bebidas;16.31;9;73.395;1.541.295;3/26/2019;10:31;Carteira Digital;146.79;4.761.904.762;73.395;8.4
892-05-6689;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;28.32;5;7.08;148.68;03/11/2019;13:28;Carteira Digital;141.6;4.761.904.762;7.08;6.2
583-41-4548;C;São Paulo;Normal;Masculino;Casa e Estilo de Vida;16.67;7;58.345;1.225.245;02/07/2019;11:36;Carteira Digital;116.69;4.761.904.762;58.345;7.4
339-12-4827;B;Guarulhos;Membro;Feminino;Acessórios de Moda;73.96;1;3.698;77.658;01/05/2019;11:32;Cartão de Crédito;73.96;4.761.904.762;3.698;5
643-38-7867;A;São Bernado do Campo;Normal;Masculino;Casa e Estilo de Vida;97.94;1;4.897;102.837;03/07/2019;11:44;Carteira Digital;97.94;4.761.904.762;4.897;6.9
308-81-0538;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;73.05;4;14.61;306.81;2/25/2019;17:16;Cartão de Crédito;292.2;4.761.904.762;14.61;4.9
358-88-9262;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;87.48;6;26.244;551.124;02/01/2019;18:43;Carteira Digital;524.88;4.761.904.762;26.244;5.1
460-35-4390;A;São Bernado do Campo;Normal;Masculino;Casa e Estilo de Vida;30.68;3;4.602;96.642;1/22/2019;11:00;Carteira Digital;92.04;4.761.904.762;4.602;9.1
343-87-0864;C;São Paulo;Membro;Masculino;Saúde e Beleza;75.88;1;3.794;79.674;01/03/2019;10:30;Cartão de Crédito;75.88;4.761.904.762;3.794;7.1
173-50-1108;B;Guarulhos;Membro;Feminino;Esportes e Viagem;20.18;4;4.036;84.756;2/13/2019;12:14;Cartão de Crédito;80.72;4.761.904.762;4.036;5
243-47-2663;C;São Paulo;Membro;Masculino;Acessórios Eletrônicos;18.77;6;5.631;118.251;1/28/2019;16:43;Cartão de Crédito;112.62;4.761.904.762;5.631;5.5
841-18-8232;B;Guarulhos;Normal;Feminino;Alimentos e Bebidas;71.2;1;3.56;74.76;01/05/2019;20:40;Cartão de Crédito;71.2;4.761.904.762;3.56;9.2
701-23-5550;B;Guarulhos;Membro;Masculino;Casa e Estilo de Vida;38.81;4;7.762;163.002;3/19/2019;13:40;Carteira Digital;155.24;4.761.904.762;7.762;4.9
647-50-1224;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;29.42;10;14.71;308.91;01/12/2019;16:23;Carteira Digital;294.2;4.761.904.762;14.71;8.9
541-48-8554;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;60.95;9;274.275;5.759.775;01/07/2019;12:08;Cartão de Crédito;548.55;4.761.904.762;274.275;6
539-21-7227;B;Guarulhos;Normal;Feminino;Esportes e Viagem;51.54;5;12.885;270.585;1/26/2019;17:45;Dinheiro;257.7;4.761.904.762;12.885;4.2
213-32-1216;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;66.06;6;19.818;416.178;1/23/2019;10:28;Dinheiro;396.36;4.761.904.762;19.818;7.3
747-58-7183;B;Guarulhos;Normal;Masculino;Acessórios de Moda;57.27;3;85.905;1.804.005;02/09/2019;20:31;Carteira Digital;171.81;4.761.904.762;85.905;6.5
582-52-8065;B;Guarulhos;Normal;Feminino;Acessórios de Moda;54.31;9;244.395;5.132.295;2/22/2019;10:49;Dinheiro;488.79;4.761.904.762;244.395;8.9
210-57-1719;B;Guarulhos;Normal;Feminino;Saúde e Beleza;58.24;9;26.208;550.368;02/05/2019;12:34;Dinheiro;524.16;4.761.904.762;26.208;9.7
399-69-4630;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;22.21;6;6.663;139.923;03/07/2019;10:23;Cartão de Crédito;133.26;4.761.904.762;6.663;8.6
134-75-2619;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;19.32;7;6.762;142.002;3/25/2019;18:51;Dinheiro;135.24;4.761.904.762;6.762;6.9
356-44-8813;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;37.48;3;5.622;118.062;1/20/2019;13:45;Cartão de Crédito;112.44;4.761.904.762;5.622;7.7
198-66-9832;B;Guarulhos;Membro;Feminino;Acessórios de Moda;72.04;2;7.204;151.284;02/04/2019;19:38;Dinheiro;144.08;4.761.904.762;7.204;9.5
283-26-5248;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;98.52;10;49.26;1034.46;1/30/2019;20:23;Carteira Digital;985.2;4.761.904.762;49.26;4.5
712-39-0363;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;41.66;6;12.498;262.458;01/02/2019;15:24;Carteira Digital;249.96;4.761.904.762;12.498;5.6
218-59-9410;A;São Bernado do Campo;Membro;Feminino;Casa e Estilo de Vida;72.42;3;10.863;228.123;3/29/2019;16:54;Carteira Digital;217.26;4.761.904.762;10.863;8.2
174-75-0888;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;21.58;9;9.711;203.931;3/14/2019;12:32;Dinheiro;194.22;4.761.904.762;9.711;7.3
866-99-7614;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;89.2;10;44.6;936.6;02/11/2019;15:42;Cartão de Crédito;892;4.761.904.762;44.6;4.4
134-54-4720;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;42.42;8;16.968;356.328;1/30/2019;13:58;Carteira Digital;339.36;4.761.904.762;16.968;5.7
760-90-2357;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;74.51;6;22.353;469.413;3/20/2019;15:08;Carteira Digital;447.06;4.761.904.762;22.353;5
514-37-2845;B;Guarulhos;Normal;Masculino;Acessórios de Moda;99.25;2;9.925;208.425;3/20/2019;13:02;Dinheiro;198.5;4.761.904.762;9.925;9
698-98-5964;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;81.21;10;40.605;852.705;1/17/2019;13:01;Cartão de Crédito;812.1;4.761.904.762;40.605;6.3
718-57-9773;C;São Paulo;Normal;Feminino;Esportes e Viagem;49.33;10;24.665;517.965;02/03/2019;16:40;Cartão de Crédito;493.3;4.761.904.762;24.665;9.4
651-88-7328;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;65.74;9;29.583;621.243;01/01/2019;13:55;Dinheiro;591.66;4.761.904.762;29.583;7.7
241-11-2261;B;Guarulhos;Normal;Feminino;Acessórios de Moda;79.86;7;27.951;586.971;01/10/2019;10:33;Cartão de Crédito;559.02;4.761.904.762;27.951;5.5
408-26-9866;C;São Paulo;Normal;Feminino;Esportes e Viagem;73.98;7;25.893;543.753;03/02/2019;16:42;Carteira Digital;517.86;4.761.904.762;25.893;4.1
834-83-1826;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;82.04;5;20.51;430.71;2/25/2019;17:16;Cartão de Crédito;410.2;4.761.904.762;20.51;7.6
343-61-3544;B;Guarulhos;Membro;Masculino;Esportes e Viagem;26.67;10;13.335;280.035;1/29/2019;11:48;Dinheiro;266.7;4.761.904.762;13.335;8.6
239-48-4278;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;10.13;7;35.455;744.555;03/10/2019;19:35;Carteira Digital;70.91;4.761.904.762;35.455;8.3
355-34-6244;B;Guarulhos;Normal;Masculino;Alimentos e Bebidas;72.39;2;7.239;152.019;1/13/2019;19:55;Cartão de Crédito;144.78;4.761.904.762;7.239;8.1
550-84-8664;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;85.91;5;214.775;4.510.275;3/22/2019;14:33;Cartão de Crédito;429.55;4.761.904.762;214.775;8.6
339-96-8318;B;Guarulhos;Membro;Masculino;Acessórios de Moda;81.31;7;284.585;5.976.285;03/01/2019;19:49;Carteira Digital;569.17;4.761.904.762;284.585;6.3
458-61-0011;B;Guarulhos;Normal;Masculino;Alimentos e Bebidas;60.3;4;12.06;253.26;2/20/2019;18:43;Dinheiro;241.2;4.761.904.762;12.06;5.8
592-34-6155;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;31.77;4;6.354;133.434;1/14/2019;14:43;Carteira Digital;127.08;4.761.904.762;6.354;6.2
797-88-0493;A;São Bernado do Campo;Normal;Feminino;Saúde e Beleza;64.27;4;12.854;269.934;3/26/2019;13:54;Dinheiro;257.08;4.761.904.762;12.854;7.7
207-73-1363;B;Guarulhos;Normal;Masculino;Saúde e Beleza;69.51;2;6.951;145.971;03/01/2019;12:15;Carteira Digital;139.02;4.761.904.762;6.951;8.1
390-31-6381;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;27.22;3;4.083;85.743;01/07/2019;12:37;Dinheiro;81.66;4.761.904.762;4.083;7.3
443-82-0585;A;São Bernado do Campo;Membro;Feminino;Saúde e Beleza;77.68;4;15.536;326.256;02/01/2019;19:54;Dinheiro;310.72;4.761.904.762;15.536;8.4
339-18-7061;C;São Paulo;Membro;Feminino;Acessórios de Moda;92.98;2;9.298;195.258;2/13/2019;15:06;Cartão de Crédito;185.96;4.761.904.762;9.298;8
359-90-3665;B;Guarulhos;Membro;Feminino;Acessórios de Moda;18.08;4;3.616;75.936;1/14/2019;18:03;Cartão de Crédito;72.32;4.761.904.762;3.616;9.5
375-72-3056;B;Guarulhos;Normal;Masculino;Esportes e Viagem;63.06;3;9.459;198.639;1/19/2019;15:58;Carteira Digital;189.18;4.761.904.762;9.459;7
127-47-6963;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;51.71;4;10.342;217.182;03/09/2019;13:53;Cartão de Crédito;206.84;4.761.904.762;10.342;9.8
278-86-2735;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;52.34;3;7.851;164.871;3/27/2019;14:03;Dinheiro;157.02;4.761.904.762;7.851;9.2
695-28-6250;A;São Bernado do Campo;Normal;Feminino;Esportes e Viagem;43.06;5;10.765;226.065;02/04/2019;16:38;Carteira Digital;215.3;4.761.904.762;10.765;7.7
379-17-6588;C;São Paulo;Normal;Masculino;Acessórios de Moda;59.61;10;29.805;625.905;3/14/2019;11:07;Dinheiro;596.1;4.761.904.762;29.805;5.3
227-50-3718;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;14.62;5;3.655;76.755;03/04/2019;12:23;Dinheiro;73.1;4.761.904.762;3.655;4.4
302-15-2162;C;São Paulo;Membro;Masculino;Saúde e Beleza;46.53;6;13.959;293.139;03/03/2019;10:54;Cartão de Crédito;279.18;4.761.904.762;13.959;4.3
788-07-8452;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;24.24;7;8.484;178.164;1/27/2019;17:38;Carteira Digital;169.68;4.761.904.762;8.484;9.4
560-49-6611;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;45.58;1;2.279;47.859;02/07/2019;14:13;Dinheiro;45.58;4.761.904.762;2.279;9.8
880-35-0356;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;75.2;3;11.28;236.88;02/05/2019;11:51;Carteira Digital;225.6;4.761.904.762;11.28;4.8
585-11-6748;B;Guarulhos;Membro;Masculino;Esportes e Viagem;96.8;3;14.52;304.92;3/15/2019;13:05;Dinheiro;290.4;4.761.904.762;14.52;5.3
470-31-3286;B;Guarulhos;Normal;Masculino;Saúde e Beleza;14.82;3;2.223;46.683;03/01/2019;11:30;Cartão de Crédito;44.46;4.761.904.762;2.223;8.7
152-68-2907;A;São Bernado do Campo;Normal;Masculino;Alimentos e Bebidas;52.2;3;7.83;164.43;2/15/2019;13:30;Cartão de Crédito;156.6;4.761.904.762;7.83;9.5
123-35-4896;C;São Paulo;Normal;Feminino;Esportes e Viagem;46.66;9;20.997;440.937;2/17/2019;19:11;Carteira Digital;419.94;4.761.904.762;20.997;5.3
258-69-7810;C;São Paulo;Normal;Feminino;Acessórios de Moda;36.85;5;92.125;1.934.625;1/26/2019;18:53;Dinheiro;184.25;4.761.904.762;92.125;9.2
334-64-2006;A;São Bernado do Campo;Membro;Feminino;Casa e Estilo de Vida;70.32;2;7.032;147.672;3/24/2019;14:22;Carteira Digital;140.64;4.761.904.762;7.032;9.6
219-61-4139;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;83.08;1;4.154;87.234;1/23/2019;17:16;Carteira Digital;83.08;4.761.904.762;4.154;6.4
881-41-7302;C;São Paulo;Normal;Feminino;Acessórios de Moda;64.99;1;32.495;682.395;1/26/2019;10:06;Cartão de Crédito;64.99;4.761.904.762;32.495;4.5
373-09-4567;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;77.56;10;38.78;814.38;3/14/2019;20:35;Carteira Digital;775.6;4.761.904.762;38.78;6.9
642-30-6693;B;Guarulhos;Normal;Feminino;Esportes e Viagem;54.51;6;16.353;343.413;3/17/2019;13:54;Carteira Digital;327.06;4.761.904.762;16.353;7.8
484-22-8230;C;São Paulo;Membro;Feminino;Acessórios de Moda;51.89;7;181.615;3.813.915;01/08/2019;20:08;Dinheiro;363.23;4.761.904.762;181.615;4.5
830-58-2383;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;31.75;4;6.35;133.35;02/08/2019;15:26;Dinheiro;127;4.761.904.762;6.35;8.6
559-98-9873;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;53.65;7;187.775;3.943.275;02/10/2019;12:56;Carteira Digital;375.55;4.761.904.762;187.775;5.2
544-32-5024;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;49.79;4;9.958;209.118;3/28/2019;19:16;Cartão de Crédito;199.16;4.761.904.762;9.958;6.4
318-12-0304;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;30.61;1;15.305;321.405;1/23/2019;12:20;Carteira Digital;30.61;4.761.904.762;15.305;5.2
349-97-8902;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;57.89;2;5.789;121.569;1/17/2019;10:37;Carteira Digital;115.78;4.761.904.762;5.789;8.9
421-95-9805;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;28.96;1;1.448;30.408;02/07/2019;10:18;Cartão de Crédito;28.96;4.761.904.762;1.448;6.2
277-35-5865;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;98.97;9;445.365;9.352.665;03/09/2019;11:23;Dinheiro;890.73;4.761.904.762;445.365;6.7
789-23-8625;B;Guarulhos;Membro;Masculino;Acessórios de Moda;93.22;3;13.983;293.643;1/24/2019;11:45;Dinheiro;279.66;4.761.904.762;13.983;7.2
284-54-4231;C;São Paulo;Membro;Masculino;Esportes e Viagem;80.93;1;40.465;849.765;1/19/2019;16:08;Cartão de Crédito;80.93;4.761.904.762;40.465;9
